Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Master Toko,Chrome 114.0.0.0,,,2023-07-06 14:49:27,2023-07-06 14:53:50,4m - 22.426s,FAILED
,,,,,,,
Test Cases/Master Toko/Beranda,Chrome 114.0.0.0,,,2023-07-06 14:49:28,2023-07-06 14:49:47,19.161s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-06 14:49:28,2023-07-06 14:49:32,3.405s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-06 14:49:32,2023-07-06 14:49:32,0.048s,PASSED
"navigateToUrl(""https://uat-dashboard.blicicil.com/auth/login"")",Chrome 114.0.0.0,,,2023-07-06 14:49:32,2023-07-06 14:49:32,0.731s,PASSED
"setText(findTestObject(""Object Repository/Master Toko/Beranda/input_Email_email""), ""eva.mayadila@megafinance.co.id"")",Chrome 114.0.0.0,,,2023-07-06 14:49:32,2023-07-06 14:49:33,0.972s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Master Toko/Beranda/input_Password_password""), ""aeHFOx8jV/A="")",Chrome 114.0.0.0,,,2023-07-06 14:49:33,2023-07-06 14:49:34,0.464s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/button_Login""))",Chrome 114.0.0.0,,,2023-07-06 14:49:34,2023-07-06 14:49:34,0.529s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/a_Master""))",Chrome 114.0.0.0,,,2023-07-06 14:49:34,2023-07-06 14:49:36,1.810s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/a_Toko""))",Chrome 114.0.0.0,,,2023-07-06 14:49:36,2023-07-06 14:49:37,0.827s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/button_Deactivate""))",Chrome 114.0.0.0,,,2023-07-06 14:49:37,2023-07-06 14:49:38,1.121s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/button_No""))",Chrome 114.0.0.0,,,2023-07-06 14:49:38,2023-07-06 14:49:39,0.572s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/button_Deactivate""))",Chrome 114.0.0.0,,,2023-07-06 14:49:39,2023-07-06 14:49:39,0.745s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/button_Yes""))",Chrome 114.0.0.0,,,2023-07-06 14:49:39,2023-07-06 14:49:40,0.526s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/button_Activate""))",Chrome 114.0.0.0,,,2023-07-06 14:49:40,2023-07-06 14:49:41,1.088s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/button_No""))",Chrome 114.0.0.0,,,2023-07-06 14:49:41,2023-07-06 14:49:41,0.525s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/button_Activate""))",Chrome 114.0.0.0,,,2023-07-06 14:49:41,2023-07-06 14:49:42,0.759s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/button_Yes""))",Chrome 114.0.0.0,,,2023-07-06 14:49:42,2023-07-06 14:49:43,0.573s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/a_4""))",Chrome 114.0.0.0,,,2023-07-06 14:49:43,2023-07-06 14:49:44,1.141s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/a_Next""))",Chrome 114.0.0.0,,,2023-07-06 14:49:44,2023-07-06 14:49:44,0.544s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/a_Previous""))",Chrome 114.0.0.0,,,2023-07-06 14:49:44,2023-07-06 14:49:45,0.594s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/a_Maps""))",Chrome 114.0.0.0,,,2023-07-06 14:49:45,2023-07-06 14:49:46,0.818s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-07-06 14:49:46,2023-07-06 14:49:47,0.861s,PASSED
,,,,,,,
Test Cases/Master Toko/Success/Add Toko,Chrome 114.0.0.0,,,2023-07-06 14:49:47,2023-07-06 14:50:24,37.225s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-06 14:49:47,2023-07-06 14:49:49,1.723s,PASSED
maximizeWindow(),Chrome 114.0.0.0,Maximize Window Chrome,,2023-07-06 14:49:49,2023-07-06 14:49:49,0.031s,PASSED
"navigateToUrl(""https://uat-dashboard.blicicil.com/auth/login"")",Chrome 114.0.0.0,,,2023-07-06 14:49:49,2023-07-06 14:49:50,0.614s,PASSED
"setText(findTestObject(""Object Repository/Master Toko/Add Toko Success/input_Email_email""), ""eva.mayadila@megafinance.co.id"")",Chrome 114.0.0.0,,,2023-07-06 14:49:50,2023-07-06 14:49:51,1.024s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Master Toko/Add Toko Success/input_Password_password""), ""aeHFOx8jV/A="")",Chrome 114.0.0.0,,,2023-07-06 14:49:51,2023-07-06 14:49:51,0.496s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Success/button_Login""))",Chrome 114.0.0.0,,,2023-07-06 14:49:51,2023-07-06 14:49:52,0.510s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Success/a_Master""))",Chrome 114.0.0.0,,,2023-07-06 14:49:52,2023-07-06 14:49:54,2.163s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Success/a_Toko""))",Chrome 114.0.0.0,,,2023-07-06 14:49:54,2023-07-06 14:49:55,0.903s,PASSED
"getText(findTestObject(""Object Repository/Master Toko/Add Toko Success/div_List Toko BliCicil Admin as            _dde361""))",Chrome 114.0.0.0,,,2023-07-06 14:49:55,2023-07-06 14:49:56,0.984s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Success/svg_List Toko BliCicil Admin as_feather fea_a26c67""))",Chrome 114.0.0.0,,,2023-07-06 14:49:56,2023-07-06 14:49:56,0.728s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Master Toko/Add Toko Success/select_TransmartPanasonicPolytronAsusSamsun_36b03e""), ""3"", true)",Chrome 114.0.0.0,,,2023-07-06 14:49:56,2023-07-06 14:49:58,2.056s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Master Toko/Add Toko Success/select_Aceh SelatanBalanganBalikpapanBantae_4910c5""), ""430"", true)",Chrome 114.0.0.0,,,2023-07-06 14:49:58,2023-07-06 14:50:10,11.815s,PASSED
"setText(findTestObject(""Object Repository/Master Toko/Add Toko Success/input_Nama Toko_txtNamaToko""), ""Testing Toko Baru"")",Chrome 114.0.0.0,,,2023-07-06 14:50:10,2023-07-06 14:50:11,0.686s,PASSED
"setText(findTestObject(""Object Repository/Master Toko/Add Toko Success/input_Outlet Name_txtNamaOutlet""), ""Toko Baru ya"")",Chrome 114.0.0.0,,,2023-07-06 14:50:11,2023-07-06 14:50:12,0.706s,PASSED
"setText(findTestObject(""Object Repository/Master Toko/Add Toko Success/textarea_Address_txtAlamat""), ""Jalan Wiajya"")",Chrome 114.0.0.0,,,2023-07-06 14:50:12,2023-07-06 14:50:12,0.715s,PASSED
"setText(findTestObject(""Object Repository/Master Toko/Add Toko Success/input_Dealer Code_txtDealerCode""), ""D00345"")",Chrome 114.0.0.0,,,2023-07-06 14:50:12,2023-07-06 14:50:13,0.714s,PASSED
"setText(findTestObject(""Object Repository/Master Toko/Add Toko Success/input_Telephone_txtTelepon""), ""0293847475940"")",Chrome 114.0.0.0,,,2023-07-06 14:50:13,2023-07-06 14:50:14,0.696s,PASSED
"setText(findTestObject(""Object Repository/Master Toko/Add Toko Success/input_Latitude_txtlatitude""), ""-60.28888"")",Chrome 114.0.0.0,,,2023-07-06 14:50:14,2023-07-06 14:50:15,0.678s,PASSED
"setText(findTestObject(""Object Repository/Master Toko/Add Toko Success/input_Longitude_txtlongitude""), ""102.4848493"")",Chrome 114.0.0.0,,,2023-07-06 14:50:15,2023-07-06 14:50:15,0.682s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Success/button_Submit""))",Chrome 114.0.0.0,,,2023-07-06 14:50:15,2023-07-06 14:50:16,0.381s,PASSED
"getText(findTestObject(""Object Repository/Master Toko/Add Toko Success/div_SuccessOKNoCancel""))",Chrome 114.0.0.0,,,2023-07-06 14:50:16,2023-07-06 14:50:17,1.173s,PASSED
"getText(findTestObject(""Object Repository/Master Toko/Add Toko Success/div_List Toko BliCicil Admin as            _dde361""))",Chrome 114.0.0.0,,,2023-07-06 14:50:17,2023-07-06 14:50:17,0.441s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Success/a_172""))",Chrome 114.0.0.0,,,2023-07-06 14:50:17,2023-07-06 14:50:23,6.083s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-07-06 14:50:23,2023-07-06 14:50:24,0.716s,PASSED
,,,,,,,
Test Cases/Master Toko/Failed/Add Toko,Chrome 114.0.0.0,,,2023-07-06 14:50:24,2023-07-06 14:51:38,1m - 13.671s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-06 14:50:24,2023-07-06 14:50:26,1.379s,PASSED
maximizeWindow(),Chrome 114.0.0.0,Maximize Window Chrome,,2023-07-06 14:50:26,2023-07-06 14:50:26,0.022s,PASSED
"navigateToUrl(""https://uat-dashboard.blicicil.com/auth/login"")",Chrome 114.0.0.0,,,2023-07-06 14:50:26,2023-07-06 14:50:26,0.473s,PASSED
"setText(findTestObject(""Object Repository/Master Toko/Add Toko Failed/input_Email_email""), ""eva.mayadila@megafinance.co.id"")",Chrome 114.0.0.0,,,2023-07-06 14:50:26,2023-07-06 14:50:27,0.874s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Master Toko/Add Toko Failed/input_Password_password""), ""aeHFOx8jV/A="")",Chrome 114.0.0.0,,,2023-07-06 14:50:27,2023-07-06 14:50:27,0.399s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/button_Login""))",Chrome 114.0.0.0,,,2023-07-06 14:50:27,2023-07-06 14:50:28,0.549s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/a_Master""))",Chrome 114.0.0.0,,,2023-07-06 14:50:28,2023-07-06 14:50:30,2.040s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/a_Toko""))",Chrome 114.0.0.0,,,2023-07-06 14:50:30,2023-07-06 14:50:31,0.972s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/a_New Toko""))",Chrome 114.0.0.0,,,2023-07-06 14:50:31,2023-07-06 14:50:32,1.521s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/div_Add Toko BliCicil Admin as""))",Chrome 114.0.0.0,,,2023-07-06 14:50:32,2023-07-06 14:50:33,0.986s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/label_Merchant""))",Chrome 114.0.0.0,,,2023-07-06 14:50:33,2023-07-06 14:50:34,0.436s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/label_City""))",Chrome 114.0.0.0,,,2023-07-06 14:50:34,2023-07-06 14:50:34,0.368s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/input_Nama Toko_txtNamaToko""))",Chrome 114.0.0.0,,,2023-07-06 14:50:34,2023-07-06 14:50:35,0.396s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/input_Outlet Name_txtNamaOutlet""))",Chrome 114.0.0.0,,,2023-07-06 14:50:35,2023-07-06 14:50:35,0.373s,PASSED
"click(findTestObject(""Master Toko/Add Toko Failed/textarea_Address_txtAlamat""))",Chrome 114.0.0.0,,,2023-07-06 14:50:35,2023-07-06 14:50:35,0.392s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/input_Dealer Code_txtDealerCode""))",Chrome 114.0.0.0,,,2023-07-06 14:50:35,2023-07-06 14:50:36,0.399s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/input_Telephone_txtTelepon""))",Chrome 114.0.0.0,,,2023-07-06 14:50:36,2023-07-06 14:50:36,0.412s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/input_Latitude_txtlatitude""))",Chrome 114.0.0.0,,,2023-07-06 14:50:36,2023-07-06 14:50:37,0.398s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/input_Longitude_txtlongitude""))",Chrome 114.0.0.0,,,2023-07-06 14:50:37,2023-07-06 14:50:37,0.436s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/button_Submit""))",Chrome 114.0.0.0,,,2023-07-06 14:50:37,2023-07-06 14:50:38,0.428s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/div_ErrorThe Store name field is required.O_09bc32""))",Chrome 114.0.0.0,,,2023-07-06 14:50:38,2023-07-06 14:50:39,1.205s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/label_Merchant""))",Chrome 114.0.0.0,,,2023-07-06 14:50:39,2023-07-06 14:50:41,2.453s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/label_City""))",Chrome 114.0.0.0,,,2023-07-06 14:50:41,2023-07-06 14:50:42,0.383s,PASSED
"setText(findTestObject(""Object Repository/Master Toko/Add Toko Failed/input_Nama Toko_txtNamaToko""), ""abc"")",Chrome 114.0.0.0,,,2023-07-06 14:50:42,2023-07-06 14:50:42,0.672s,PASSED
"click(findTestObject(""Master Toko/Add Toko Failed/textarea_Address_txtAlamat""))",Chrome 114.0.0.0,,,2023-07-06 14:50:42,2023-07-06 14:50:43,0.381s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/input_Outlet Name_txtNamaOutlet""))",Chrome 114.0.0.0,,,2023-07-06 14:50:43,2023-07-06 14:50:43,0.387s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/input_Dealer Code_txtDealerCode""))",Chrome 114.0.0.0,,,2023-07-06 14:50:43,2023-07-06 14:50:43,0.453s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/input_Telephone_txtTelepon""))",Chrome 114.0.0.0,,,2023-07-06 14:50:43,2023-07-06 14:50:44,0.373s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/input_Latitude_txtlatitude""))",Chrome 114.0.0.0,,,2023-07-06 14:50:44,2023-07-06 14:50:44,0.381s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/input_Longitude_txtlongitude""))",Chrome 114.0.0.0,,,2023-07-06 14:50:44,2023-07-06 14:50:45,0.361s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/button_Submit""))",Chrome 114.0.0.0,,,2023-07-06 14:50:45,2023-07-06 14:50:45,0.359s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/div_ErrorThe Address field is required.OKNoCancel""))",Chrome 114.0.0.0,,,2023-07-06 14:50:45,2023-07-06 14:50:46,1.207s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/label_Merchant""))",Chrome 114.0.0.0,,,2023-07-06 14:50:46,2023-07-06 14:50:49,2.546s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/label_City""))",Chrome 114.0.0.0,,,2023-07-06 14:50:49,2023-07-06 14:50:49,0.338s,PASSED
"setText(findTestObject(""Object Repository/Master Toko/Add Toko Failed/input_Nama Toko_txtNamaToko""), ""abc"")",Chrome 114.0.0.0,,,2023-07-06 14:50:49,2023-07-06 14:50:50,0.636s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/input_Outlet Name_txtNamaOutlet""))",Chrome 114.0.0.0,,,2023-07-06 14:50:50,2023-07-06 14:50:50,0.373s,PASSED
"setText(findTestObject(""Object Repository/Master Toko/Add Toko Failed/textarea_Address_txtAlamat""), ""Jalan wijaya"")",Chrome 114.0.0.0,,,2023-07-06 14:50:50,2023-07-06 14:50:51,0.683s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/input_Dealer Code_txtDealerCode""))",Chrome 114.0.0.0,,,2023-07-06 14:50:51,2023-07-06 14:50:51,0.348s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/input_Telephone_txtTelepon""))",Chrome 114.0.0.0,,,2023-07-06 14:50:51,2023-07-06 14:50:51,0.379s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/input_Latitude_txtlatitude""))",Chrome 114.0.0.0,,,2023-07-06 14:50:51,2023-07-06 14:50:52,0.355s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/input_Longitude_txtlongitude""))",Chrome 114.0.0.0,,,2023-07-06 14:50:52,2023-07-06 14:50:52,0.361s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/button_Submit""))",Chrome 114.0.0.0,,,2023-07-06 14:50:52,2023-07-06 14:50:53,0.383s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/div_ErrorThe Outlet name field is required._e4b0d3""))",Chrome 114.0.0.0,,,2023-07-06 14:50:53,2023-07-06 14:50:54,1.126s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/label_Merchant""))",Chrome 114.0.0.0,,,2023-07-06 14:50:54,2023-07-06 14:50:56,2.566s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/label_City""))",Chrome 114.0.0.0,,,2023-07-06 14:50:56,2023-07-06 14:50:57,0.374s,PASSED
"setText(findTestObject(""Object Repository/Master Toko/Add Toko Failed/input_Nama Toko_txtNamaToko""), ""abcv"")",Chrome 114.0.0.0,,,2023-07-06 14:50:57,2023-07-06 14:50:57,0.651s,PASSED
"setText(findTestObject(""Object Repository/Master Toko/Add Toko Failed/input_Outlet Name_txtNamaOutlet""), ""ABC"")",Chrome 114.0.0.0,,,2023-07-06 14:50:57,2023-07-06 14:50:58,0.676s,PASSED
"setText(findTestObject(""Object Repository/Master Toko/Add Toko Failed/textarea_Address_txtAlamat""), ""Jalan wijaya kusuma"")",Chrome 114.0.0.0,,,2023-07-06 14:50:58,2023-07-06 14:50:59,0.668s,PASSED
"setText(findTestObject(""Object Repository/Master Toko/Add Toko Failed/input_Dealer Code_txtDealerCode""), """")",Chrome 114.0.0.0,,,2023-07-06 14:50:59,2023-07-06 14:50:59,0.648s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/input_Dealer Code_txtDealerCode""))",Chrome 114.0.0.0,,,2023-07-06 14:50:59,2023-07-06 14:51:00,0.403s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/input_Telephone_txtTelepon""))",Chrome 114.0.0.0,,,2023-07-06 14:51:00,2023-07-06 14:51:00,0.354s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/input_Latitude_txtlatitude""))",Chrome 114.0.0.0,,,2023-07-06 14:51:00,2023-07-06 14:51:00,0.387s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/input_Longitude_txtlongitude""))",Chrome 114.0.0.0,,,2023-07-06 14:51:00,2023-07-06 14:51:01,0.350s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/button_Submit""))",Chrome 114.0.0.0,,,2023-07-06 14:51:01,2023-07-06 14:51:01,0.367s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/div_ErrorThe Dealer code field is required._49c3fb""))",Chrome 114.0.0.0,,,2023-07-06 14:51:01,2023-07-06 14:51:02,1.170s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/label_Merchant""))",Chrome 114.0.0.0,,,2023-07-06 14:51:02,2023-07-06 14:51:05,2.501s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/label_City""))",Chrome 114.0.0.0,,,2023-07-06 14:51:05,2023-07-06 14:51:05,0.336s,PASSED
"setText(findTestObject(""Object Repository/Master Toko/Add Toko Failed/input_Nama Toko_txtNamaToko""), ""abc"")",Chrome 114.0.0.0,,,2023-07-06 14:51:05,2023-07-06 14:51:06,0.664s,PASSED
"setText(findTestObject(""Object Repository/Master Toko/Add Toko Failed/input_Outlet Name_txtNamaOutlet""), ""ABC"")",Chrome 114.0.0.0,,,2023-07-06 14:51:06,2023-07-06 14:51:06,0.651s,PASSED
"setText(findTestObject(""Object Repository/Master Toko/Add Toko Failed/textarea_Address_txtAlamat""), ""Jalan wijaya kusuma"")",Chrome 114.0.0.0,,,2023-07-06 14:51:06,2023-07-06 14:51:07,0.705s,PASSED
"setText(findTestObject(""Object Repository/Master Toko/Add Toko Failed/input_Dealer Code_txtDealerCode""), ""ab"")",Chrome 114.0.0.0,,,2023-07-06 14:51:07,2023-07-06 14:51:08,0.667s,PASSED
"setText(findTestObject(""Object Repository/Master Toko/Add Toko Failed/input_Telephone_txtTelepon""), """")",Chrome 114.0.0.0,,,2023-07-06 14:51:08,2023-07-06 14:51:08,0.671s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/input_Latitude_txtlatitude""))",Chrome 114.0.0.0,,,2023-07-06 14:51:08,2023-07-06 14:51:09,0.348s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/input_Longitude_txtlongitude""))",Chrome 114.0.0.0,,,2023-07-06 14:51:09,2023-07-06 14:51:09,0.353s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/button_Submit""))",Chrome 114.0.0.0,,,2023-07-06 14:51:09,2023-07-06 14:51:10,0.356s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/div_ErrorThe Telepon field is required.OKNoCancel""))",Chrome 114.0.0.0,,,2023-07-06 14:51:10,2023-07-06 14:51:11,1.188s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/label_Merchant""))",Chrome 114.0.0.0,,,2023-07-06 14:51:11,2023-07-06 14:51:13,2.540s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Add Toko Failed/label_City""))",Chrome 114.0.0.0,,,2023-07-06 14:51:13,2023-07-06 14:51:14,0.325s,PASSED
