Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Master Kategori Toko,Chrome 114.0.0.0,,,2023-07-10 14:34:07,2023-07-10 14:36:44,2m - 36.421s,FAILED
,,,,,,,
Test Cases/Master Kategori Toko/Beranda,Chrome 114.0.0.0,,,2023-07-10 14:34:08,2023-07-10 14:34:26,18.248s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-10 14:34:08,2023-07-10 14:34:12,3.888s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-10 14:34:12,2023-07-10 14:34:12,0.050s,PASSED
"navigateToUrl(""https://uat-dashboard.blicicil.com/auth/login"")",Chrome 114.0.0.0,,,2023-07-10 14:34:12,2023-07-10 14:34:13,0.850s,PASSED
"setText(findTestObject(""Object Repository/Master Kategori Toko/Beranda/input_Email_email""), ""eva.mayadila@megafinance.co.id"")",Chrome 114.0.0.0,,,2023-07-10 14:34:13,2023-07-10 14:34:15,1.476s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Master Kategori Toko/Beranda/input_Password_password""), ""aeHFOx8jV/A="")",Chrome 114.0.0.0,,,2023-07-10 14:34:15,2023-07-10 14:34:15,0.701s,PASSED
"click(findTestObject(""Object Repository/Master Kategori Toko/Beranda/button_Login""))",Chrome 114.0.0.0,,,2023-07-10 14:34:15,2023-07-10 14:34:16,0.593s,PASSED
"click(findTestObject(""Object Repository/Master Kategori Toko/Beranda/a_Master""))",Chrome 114.0.0.0,,,2023-07-10 14:34:16,2023-07-10 14:34:18,2.263s,PASSED
"click(findTestObject(""Object Repository/Master Kategori Toko/Beranda/a_Kategori Toko""))",Chrome 114.0.0.0,,,2023-07-10 14:34:18,2023-07-10 14:34:19,1.169s,PASSED
"getText(findTestObject(""Object Repository/Master Kategori Toko/Beranda/div_List Kategori Toko BliCicil Admin as   _2278a0""))",Chrome 114.0.0.0,,,2023-07-10 14:34:19,2023-07-10 14:34:20,1.023s,PASSED
"click(findTestObject(""Object Repository/Master Kategori Toko/Beranda/a_2""))",Chrome 114.0.0.0,,,2023-07-10 14:34:20,2023-07-10 14:34:21,0.464s,PASSED
"click(findTestObject(""Object Repository/Master Kategori Toko/Beranda/a_Previous""))",Chrome 114.0.0.0,,,2023-07-10 14:34:21,2023-07-10 14:34:21,0.495s,PASSED
"click(findTestObject(""Object Repository/Master Kategori Toko/Beranda/a_Next""))",Chrome 114.0.0.0,,,2023-07-10 14:34:21,2023-07-10 14:34:22,0.484s,PASSED
"click(findTestObject(""Object Repository/Master Kategori Toko/Beranda/a_1""))",Chrome 114.0.0.0,,,2023-07-10 14:34:22,2023-07-10 14:34:22,0.473s,PASSED
"click(findTestObject(""Object Repository/Master Kategori Toko/Beranda/button_Hapus""))",Chrome 114.0.0.0,,,2023-07-10 14:34:22,2023-07-10 14:34:23,0.494s,PASSED
