Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
FAQ,Chrome 114.0.0.0,,,2023-07-14 15:15:27,2023-07-14 15:16:41,1m - 13.845s,PASSED
,,,,,,,
Test Cases/FAQS/Beranda,Chrome 114.0.0.0,,,2023-07-14 15:15:27,2023-07-14 15:15:47,19.938s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-14 15:15:27,2023-07-14 15:15:30,2.439s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-14 15:15:30,2023-07-14 15:15:30,0.088s,PASSED
"navigateToUrl(""https://uat-dashboard.blicicil.com/auth/login"")",Chrome 114.0.0.0,,,2023-07-14 15:15:30,2023-07-14 15:15:31,1.004s,PASSED
"setText(findTestObject(""Object Repository/FAQS/Beranda/input_Email_email""), ""eva.mayadila@megafinance.co.id"")",Chrome 114.0.0.0,,,2023-07-14 15:15:31,2023-07-14 15:15:32,0.956s,PASSED
"setEncryptedText(findTestObject(""Object Repository/FAQS/Beranda/input_Password_password""), ""aeHFOx8jV/A="")",Chrome 114.0.0.0,,,2023-07-14 15:15:32,2023-07-14 15:15:32,0.416s,PASSED
"click(findTestObject(""Object Repository/FAQS/Beranda/button_Login""))",Chrome 114.0.0.0,,,2023-07-14 15:15:32,2023-07-14 15:15:33,0.494s,PASSED
"click(findTestObject(""Object Repository/FAQS/Beranda/a_FAQ""))",Chrome 114.0.0.0,,,2023-07-14 15:15:33,2023-07-14 15:15:35,2.037s,PASSED
"click(findTestObject(""Object Repository/FAQS/Beranda/a_Next""))",Chrome 114.0.0.0,,,2023-07-14 15:15:35,2023-07-14 15:15:36,1.031s,PASSED
"click(findTestObject(""Object Repository/FAQS/Beranda/a_Previous""))",Chrome 114.0.0.0,,,2023-07-14 15:15:36,2023-07-14 15:15:36,0.557s,PASSED
"click(findTestObject(""Object Repository/FAQS/Beranda/button_Unpublish""))",Chrome 114.0.0.0,,,2023-07-14 15:15:36,2023-07-14 15:15:37,0.574s,PASSED
"click(findTestObject(""Object Repository/FAQS/Beranda/button_No""))",Chrome 114.0.0.0,,,2023-07-14 15:15:37,2023-07-14 15:15:37,0.481s,PASSED
"click(findTestObject(""Object Repository/FAQS/Beranda/button_Unpublish""))",Chrome 114.0.0.0,,,2023-07-14 15:15:37,2023-07-14 15:15:38,0.697s,PASSED
"click(findTestObject(""Object Repository/FAQS/Beranda/button_Yes""))",Chrome 114.0.0.0,,,2023-07-14 15:15:38,2023-07-14 15:15:39,0.573s,PASSED
delay(2),Chrome 114.0.0.0,,,2023-07-14 15:15:39,2023-07-14 15:15:41,2.027s,PASSED
"click(findTestObject(""Object Repository/FAQS/Beranda/a_2""))",Chrome 114.0.0.0,,,2023-07-14 15:15:41,2023-07-14 15:15:42,0.778s,PASSED
"click(findTestObject(""Object Repository/FAQS/Beranda/a_1""))",Chrome 114.0.0.0,,,2023-07-14 15:15:42,2023-07-14 15:15:42,0.557s,PASSED
"click(findTestObject(""Object Repository/FAQS/Beranda/button_Publish""))",Chrome 114.0.0.0,,,2023-07-14 15:15:42,2023-07-14 15:15:43,0.490s,PASSED
"click(findTestObject(""Object Repository/FAQS/Beranda/button_No""))",Chrome 114.0.0.0,,,2023-07-14 15:15:43,2023-07-14 15:15:43,0.466s,PASSED
"click(findTestObject(""Object Repository/FAQS/Beranda/button_Publish""))",Chrome 114.0.0.0,,,2023-07-14 15:15:43,2023-07-14 15:15:44,0.682s,PASSED
"click(findTestObject(""Object Repository/FAQS/Beranda/button_Yes""))",Chrome 114.0.0.0,,,2023-07-14 15:15:44,2023-07-14 15:15:44,0.554s,PASSED
delay(2),Chrome 114.0.0.0,,,2023-07-14 15:15:44,2023-07-14 15:15:46,2.016s,PASSED
closeBrowser(STOP_ON_FAILURE),Chrome 114.0.0.0,,,2023-07-14 15:15:46,2023-07-14 15:15:47,0.676s,PASSED
,,,,,,,
Test Cases/FAQS/Success/Searching Success,Chrome 114.0.0.0,,,2023-07-14 15:15:47,2023-07-14 15:16:02,14.800s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-14 15:15:47,2023-07-14 15:15:49,1.307s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-14 15:15:49,2023-07-14 15:15:49,0.018s,PASSED
