Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
FAQ,Chrome 114.0.0.0,,,2023-07-14 14:58:25,2023-07-14 15:00:05,1m - 40.079s,FAILED
,,,,,,,
Test Cases/FAQS/Beranda,Chrome 114.0.0.0,,,2023-07-14 14:58:25,2023-07-14 14:58:45,19.517s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-14 14:58:26,2023-07-14 14:58:28,2.290s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-14 14:58:28,2023-07-14 14:58:28,0.028s,PASSED
"navigateToUrl(""https://uat-dashboard.blicicil.com/auth/login"")",Chrome 114.0.0.0,,,2023-07-14 14:58:28,2023-07-14 14:58:29,0.790s,PASSED
"setText(findTestObject(""Object Repository/FAQS/Beranda/input_Email_email""), ""eva.mayadila@megafinance.co.id"")",Chrome 114.0.0.0,,,2023-07-14 14:58:29,2023-07-14 14:58:30,0.960s,PASSED
"setEncryptedText(findTestObject(""Object Repository/FAQS/Beranda/input_Password_password""), ""aeHFOx8jV/A="")",Chrome 114.0.0.0,,,2023-07-14 14:58:30,2023-07-14 14:58:30,0.410s,PASSED
"click(findTestObject(""Object Repository/FAQS/Beranda/button_Login""))",Chrome 114.0.0.0,,,2023-07-14 14:58:30,2023-07-14 14:58:31,0.521s,PASSED
"click(findTestObject(""Object Repository/FAQS/Beranda/a_FAQ""))",Chrome 114.0.0.0,,,2023-07-14 14:58:31,2023-07-14 14:58:33,2.166s,PASSED
"click(findTestObject(""Object Repository/FAQS/Beranda/a_Next""))",Chrome 114.0.0.0,,,2023-07-14 14:58:33,2023-07-14 14:58:34,1.009s,PASSED
"click(findTestObject(""Object Repository/FAQS/Beranda/a_Previous""))",Chrome 114.0.0.0,,,2023-07-14 14:58:34,2023-07-14 14:58:34,0.559s,PASSED
"click(findTestObject(""Object Repository/FAQS/Beranda/button_Unpublish""))",Chrome 114.0.0.0,,,2023-07-14 14:58:34,2023-07-14 14:58:35,0.574s,PASSED
"click(findTestObject(""Object Repository/FAQS/Beranda/button_No""))",Chrome 114.0.0.0,,,2023-07-14 14:58:35,2023-07-14 14:58:36,0.457s,PASSED
"click(findTestObject(""Object Repository/FAQS/Beranda/button_Unpublish""))",Chrome 114.0.0.0,,,2023-07-14 14:58:36,2023-07-14 14:58:36,0.705s,PASSED
"click(findTestObject(""Object Repository/FAQS/Beranda/button_Yes""))",Chrome 114.0.0.0,,,2023-07-14 14:58:36,2023-07-14 14:58:37,0.554s,PASSED
delay(2),Chrome 114.0.0.0,,,2023-07-14 14:58:37,2023-07-14 14:58:39,2.032s,PASSED
"click(findTestObject(""Object Repository/FAQS/Beranda/a_2""))",Chrome 114.0.0.0,,,2023-07-14 14:58:39,2023-07-14 14:58:39,0.675s,PASSED
