Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Master Toko,Chrome 114.0.0.0,,,2023-07-06 14:57:48,2023-07-06 15:02:28,4m - 40.254s,FAILED
,,,,,,,
Test Cases/Master Toko/Beranda,Chrome 114.0.0.0,,,2023-07-06 14:57:48,2023-07-06 14:58:06,17.900s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-06 14:57:48,2023-07-06 14:57:51,2.429s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-06 14:57:51,2023-07-06 14:57:51,0.037s,PASSED
"navigateToUrl(""https://uat-dashboard.blicicil.com/auth/login"")",Chrome 114.0.0.0,,,2023-07-06 14:57:51,2023-07-06 14:57:52,1.007s,PASSED
"setText(findTestObject(""Object Repository/Master Toko/Beranda/input_Email_email""), ""eva.mayadila@megafinance.co.id"")",Chrome 114.0.0.0,,,2023-07-06 14:57:52,2023-07-06 14:57:52,0.905s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Master Toko/Beranda/input_Password_password""), ""aeHFOx8jV/A="")",Chrome 114.0.0.0,,,2023-07-06 14:57:52,2023-07-06 14:57:53,0.438s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/button_Login""))",Chrome 114.0.0.0,,,2023-07-06 14:57:53,2023-07-06 14:57:53,0.474s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/a_Master""))",Chrome 114.0.0.0,,,2023-07-06 14:57:53,2023-07-06 14:57:55,1.827s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/a_Toko""))",Chrome 114.0.0.0,,,2023-07-06 14:57:55,2023-07-06 14:57:56,0.904s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/button_Deactivate""))",Chrome 114.0.0.0,,,2023-07-06 14:57:56,2023-07-06 14:57:57,1.109s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/button_No""))",Chrome 114.0.0.0,,,2023-07-06 14:57:57,2023-07-06 14:57:58,0.543s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/button_Deactivate""))",Chrome 114.0.0.0,,,2023-07-06 14:57:58,2023-07-06 14:57:58,0.729s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/button_Yes""))",Chrome 114.0.0.0,,,2023-07-06 14:57:58,2023-07-06 14:57:59,0.519s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/button_Activate""))",Chrome 114.0.0.0,,,2023-07-06 14:57:59,2023-07-06 14:58:00,1.121s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/button_No""))",Chrome 114.0.0.0,,,2023-07-06 14:58:00,2023-07-06 14:58:01,0.525s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/button_Activate""))",Chrome 114.0.0.0,,,2023-07-06 14:58:01,2023-07-06 14:58:01,0.680s,PASSED
