Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Master Toko,Chrome 114.0.0.0,,,2023-07-10 09:24:23,2023-07-10 09:28:48,4m - 25.012s,PASSED
,,,,,,,
Test Cases/Master Toko/Beranda,Chrome 114.0.0.0,,,2023-07-10 09:24:23,2023-07-10 09:24:41,17.774s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-10 09:24:23,2023-07-10 09:24:26,2.833s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-10 09:24:26,2023-07-10 09:24:26,0.045s,PASSED
"navigateToUrl(""https://uat-dashboard.blicicil.com/auth/login"")",Chrome 114.0.0.0,,,2023-07-10 09:24:26,2023-07-10 09:24:27,0.855s,PASSED
"setText(findTestObject(""Object Repository/Master Toko/Beranda/input_Email_email""), ""eva.mayadila@megafinance.co.id"")",Chrome 114.0.0.0,,,2023-07-10 09:24:27,2023-07-10 09:24:28,0.957s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Master Toko/Beranda/input_Password_password""), ""aeHFOx8jV/A="")",Chrome 114.0.0.0,,,2023-07-10 09:24:28,2023-07-10 09:24:28,0.439s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/button_Login""))",Chrome 114.0.0.0,,,2023-07-10 09:24:28,2023-07-10 09:24:29,0.503s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/a_Master""))",Chrome 114.0.0.0,,,2023-07-10 09:24:29,2023-07-10 09:24:31,1.868s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/a_Toko""))",Chrome 114.0.0.0,,,2023-07-10 09:24:31,2023-07-10 09:24:32,0.682s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/button_Deactivate""))",Chrome 114.0.0.0,,,2023-07-10 09:24:32,2023-07-10 09:24:33,1.087s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/button_No""))",Chrome 114.0.0.0,,,2023-07-10 09:24:33,2023-07-10 09:24:33,0.477s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/button_Deactivate""))",Chrome 114.0.0.0,,,2023-07-10 09:24:33,2023-07-10 09:24:34,0.690s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/button_Yes""))",Chrome 114.0.0.0,,,2023-07-10 09:24:34,2023-07-10 09:24:34,0.476s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/button_Activate""))",Chrome 114.0.0.0,,,2023-07-10 09:24:34,2023-07-10 09:24:35,1.042s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/button_No""))",Chrome 114.0.0.0,,,2023-07-10 09:24:35,2023-07-10 09:24:36,0.484s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/button_Activate""))",Chrome 114.0.0.0,,,2023-07-10 09:24:36,2023-07-10 09:24:36,0.701s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/button_Yes""))",Chrome 114.0.0.0,,,2023-07-10 09:24:36,2023-07-10 09:24:37,0.466s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/a_4""))",Chrome 114.0.0.0,,,2023-07-10 09:24:37,2023-07-10 09:24:38,1.128s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/a_Next""))",Chrome 114.0.0.0,,,2023-07-10 09:24:38,2023-07-10 09:24:39,0.582s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/a_Previous""))",Chrome 114.0.0.0,,,2023-07-10 09:24:39,2023-07-10 09:24:39,0.575s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Beranda/a_Maps""))",Chrome 114.0.0.0,,,2023-07-10 09:24:39,2023-07-10 09:24:40,0.823s,PASSED
