Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
FAQ,Chrome 114.0.0.0,,,2023-07-14 15:02:58,2023-07-14 15:03:59,1m - 1.136s,FAILED
,,,,,,,
Test Cases/FAQS/Success/Searching Success,Chrome 114.0.0.0,,,2023-07-14 15:02:58,2023-07-14 15:03:47,48.954s,FAILED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-14 15:02:58,2023-07-14 15:03:02,3.271s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-14 15:03:02,2023-07-14 15:03:02,0.040s,PASSED
"navigateToUrl(""https://uat-dashboard.blicicil.com/auth/login"")",Chrome 114.0.0.0,,,2023-07-14 15:03:02,2023-07-14 15:03:02,0.642s,PASSED
"setText(findTestObject(""Object Repository/FAQS/Searching Success/input_Email_email""), ""eva.mayadila@megafinance.co.id"")",Chrome 114.0.0.0,,,2023-07-14 15:03:02,2023-07-14 15:03:03,0.883s,PASSED
"setEncryptedText(findTestObject(""Object Repository/FAQS/Searching Success/input_Password_password""), ""aeHFOx8jV/A="")",Chrome 114.0.0.0,,,2023-07-14 15:03:03,2023-07-14 15:03:04,0.428s,PASSED
"click(findTestObject(""Object Repository/FAQS/Searching Success/button_Login""))",Chrome 114.0.0.0,,,2023-07-14 15:03:04,2023-07-14 15:03:04,0.524s,PASSED
"click(findTestObject(""Object Repository/FAQS/Searching Success/a_FAQ""))",Chrome 114.0.0.0,,,2023-07-14 15:03:04,2023-07-14 15:03:07,2.520s,PASSED
"setText(findTestObject(""Object Repository/FAQS/Searching Success/input_Search_form-control form-control-sm""), ""Limit Kredit"")",Chrome 114.0.0.0,,,2023-07-14 15:03:07,2023-07-14 15:03:08,1.428s,PASSED
"sendKeys(findTestObject(""Object Repository/FAQS/Searching Success/input_Search_form-control form-control-sm""), Keys.chord(ENTER))",Chrome 114.0.0.0,,,2023-07-14 15:03:08,2023-07-14 15:03:09,0.517s,PASSED
"click(findTestObject(""Object Repository/FAQS/Searching Success/button_Publish""))",Chrome 114.0.0.0,,,2023-07-14 15:03:09,2023-07-14 15:03:09,0.400s,PASSED
