Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
FAQ,Chrome 114.0.0.0,,,2023-07-14 14:54:57,2023-07-14 14:56:26,1m - 28.328s,FAILED
,,,,,,,
Test Cases/FAQS/Beranda,Chrome 114.0.0.0,,,2023-07-14 14:54:57,2023-07-14 14:55:13,15.519s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-14 14:54:58,2023-07-14 14:55:00,2.350s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-14 14:55:00,2023-07-14 14:55:00,0.029s,PASSED
"navigateToUrl(""https://uat-dashboard.blicicil.com/auth/login"")",Chrome 114.0.0.0,,,2023-07-14 14:55:00,2023-07-14 14:55:01,0.649s,PASSED
"setText(findTestObject(""Object Repository/FAQS/Beranda/input_Email_email""), ""eva.mayadila@megafinance.co.id"")",Chrome 114.0.0.0,,,2023-07-14 14:55:01,2023-07-14 14:55:02,0.811s,PASSED
"setEncryptedText(findTestObject(""Object Repository/FAQS/Beranda/input_Password_password""), ""aeHFOx8jV/A="")",Chrome 114.0.0.0,,,2023-07-14 14:55:02,2023-07-14 14:55:02,0.427s,PASSED
"click(findTestObject(""Object Repository/FAQS/Beranda/button_Login""))",Chrome 114.0.0.0,,,2023-07-14 14:55:02,2023-07-14 14:55:02,0.491s,PASSED
"click(findTestObject(""Object Repository/FAQS/Beranda/a_FAQ""))",Chrome 114.0.0.0,,,2023-07-14 14:55:02,2023-07-14 14:55:05,2.082s,PASSED
"click(findTestObject(""Object Repository/FAQS/Beranda/a_Next""))",Chrome 114.0.0.0,,,2023-07-14 14:55:05,2023-07-14 14:55:06,1.057s,PASSED
"click(findTestObject(""Object Repository/FAQS/Beranda/a_Previous""))",Chrome 114.0.0.0,,,2023-07-14 14:55:06,2023-07-14 14:55:06,0.474s,PASSED
"click(findTestObject(""Object Repository/FAQS/Beranda/button_Unpublish""))",Chrome 114.0.0.0,,,2023-07-14 14:55:06,2023-07-14 14:55:07,0.586s,PASSED
"click(findTestObject(""Object Repository/FAQS/Beranda/button_No""))",Chrome 114.0.0.0,,,2023-07-14 14:55:07,2023-07-14 14:55:07,0.481s,PASSED
"click(findTestObject(""Object Repository/FAQS/Beranda/button_Unpublish""))",Chrome 114.0.0.0,,,2023-07-14 14:55:07,2023-07-14 14:55:08,0.687s,PASSED
"click(findTestObject(""Object Repository/FAQS/Beranda/button_Yes""))",Chrome 114.0.0.0,,,2023-07-14 14:55:08,2023-07-14 14:55:08,0.490s,PASSED
"click(findTestObject(""Object Repository/FAQS/Beranda/a_2""))",Chrome 114.0.0.0,,,2023-07-14 14:55:08,2023-07-14 14:55:09,1.123s,PASSED
"click(findTestObject(""Object Repository/FAQS/Beranda/a_1""))",Chrome 114.0.0.0,,,2023-07-14 14:55:09,2023-07-14 14:55:10,0.469s,PASSED
