Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Master Kategori Toko,Chrome 114.0.0.0,,,2023-07-10 14:23:53,2023-07-10 14:26:29,2m - 36.457s,FAILED
,,,,,,,
Test Cases/Master Kategori Toko/Beranda,Chrome 114.0.0.0,,,2023-07-10 14:23:53,2023-07-10 14:24:40,46.751s,FAILED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-10 14:23:53,2023-07-10 14:23:57,3.417s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-10 14:23:57,2023-07-10 14:23:57,0.119s,PASSED
"navigateToUrl(""https://uat-dashboard.blicicil.com/auth/login"")",Chrome 114.0.0.0,,,2023-07-10 14:23:57,2023-07-10 14:24:00,2.931s,PASSED
"setText(findTestObject(""Object Repository/Master Kategori Toko/Beranda/input_Email_email""), ""eva.mayadila@megafinance.co.id"")",Chrome 114.0.0.0,,,2023-07-10 14:24:00,2023-07-10 14:24:01,1.518s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Master Kategori Toko/Beranda/input_Password_password""), ""aeHFOx8jV/A="")",Chrome 114.0.0.0,,,2023-07-10 14:24:01,2023-07-10 14:24:02,0.602s,PASSED
"click(findTestObject(""Object Repository/Master Kategori Toko/Beranda/button_Login""))",Chrome 114.0.0.0,,,2023-07-10 14:24:02,2023-07-10 14:24:03,0.610s,PASSED
"click(findTestObject(""Object Repository/Master Kategori Toko/Beranda/a_Master""))",Chrome 114.0.0.0,,,2023-07-10 14:24:03,2023-07-10 14:24:05,2.085s,PASSED
"click(findTestObject(""Object Repository/Master Kategori Toko/Beranda/a_Kategori Toko""))",Chrome 114.0.0.0,,,2023-07-10 14:24:05,2023-07-10 14:24:06,0.942s,PASSED
"getText(findTestObject(""Object Repository/Master Kategori Toko/Beranda/div_List Kategori Toko BliCicil Admin as   _2278a0""))",Chrome 114.0.0.0,,,2023-07-10 14:24:06,2023-07-10 14:24:07,1.002s,PASSED
"click(findTestObject(""Object Repository/Master Kategori Toko/Beranda/a_2""))",Chrome 114.0.0.0,,,2023-07-10 14:24:07,2023-07-10 14:24:40,33.024s,FAILED
,,,,,,,
Test Cases/Master Kategori Toko/Add Success,Chrome 114.0.0.0,,,2023-07-10 14:24:40,2023-07-10 14:25:32,51.844s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-10 14:24:40,2023-07-10 14:24:43,2.475s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-10 14:24:43,2023-07-10 14:24:43,0.031s,PASSED
"navigateToUrl(""https://uat-dashboard.blicicil.com/auth/login"")",Chrome 114.0.0.0,,,2023-07-10 14:24:43,2023-07-10 14:24:44,1.134s,PASSED
"setText(findTestObject(""Object Repository/Master Kategori Toko/Add Success/input_Email_email""), ""eva.mayadila@megafinance.co.id"")",Chrome 114.0.0.0,,,2023-07-10 14:24:44,2023-07-10 14:24:45,0.930s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Master Kategori Toko/Add Success/input_Password_password""), ""aeHFOx8jV/A="")",Chrome 114.0.0.0,,,2023-07-10 14:24:45,2023-07-10 14:24:45,0.413s,PASSED
"click(findTestObject(""Object Repository/Master Kategori Toko/Add Success/button_Login""))",Chrome 114.0.0.0,,,2023-07-10 14:24:45,2023-07-10 14:24:46,0.537s,PASSED
"click(findTestObject(""Object Repository/Master Kategori Toko/Add Success/a_Master""))",Chrome 114.0.0.0,,,2023-07-10 14:24:46,2023-07-10 14:24:47,1.832s,PASSED
"click(findTestObject(""Master Kategori Toko/Add Success/a_Kategori Toko""))",Chrome 114.0.0.0,,,2023-07-10 14:24:47,2023-07-10 14:24:48,0.824s,PASSED
"click(findTestObject(""Master Kategori Toko/Add Success/a_New Kategori Toko""))",Chrome 114.0.0.0,,,2023-07-10 14:24:48,2023-07-10 14:24:50,1.421s,PASSED
"selectOptionByValue(findTestObject(""Master Kategori Toko/Add Success/Pilih toko""), toko, true)",Chrome 114.0.0.0,,,2023-07-10 14:24:50,2023-07-10 14:25:27,36.884s,PASSED
"click(findTestObject(""Object Repository/Master Kategori Toko/Add Success/div_--Pilih Kategori--""))",Chrome 114.0.0.0,,,2023-07-10 14:25:27,2023-07-10 14:25:27,0.368s,PASSED
